trade_date,open,high,low,close,vol,amount,RSI_14,MACD,MACD_signal,MACD_hist,BB_upper,BB_middle,BB_lower,ATR_14
2026-01-20,1379.5,1381.58,1372.05,1373.55,36484.43,5021900.765,40.63959992103703,-11.000659341592836,-7.7627233027405245,-3.237936038852312,1438.682975655845,1403.7835,1368.884024344155,16.64424861635458
2026-01-21,1373.56,1374.4,1350.0,1351.06,64516.25,8775880.803,38.0811444074485,-13.771481999513071,-8.964475042095033,-4.807006957418038,1442.9297903936051,1400.9235,1358.917209606395,17.67834880084065
2026-01-22,1352.01,1361.76,1337.48,1340.06,59010.89,7962441.434,38.446215139442195,-16.662907363985823,-10.504161506473192,-6.158745857512631,1447.3920761086222,1397.5335,1347.6749238913778,18.55856896072856
2026-01-23,1340.1,1348.0,1332.47,1337.0,61948.9,8301311.489,11.263927576601716,-18.98248099866987,-12.199825404912529,-6.782655593757342,1451.012506768167,1394.3385,1337.6644932318331,18.154759765964748
2026-01-26,1340.51,1355.0,1325.12,1342.0,80166.06,10751225.525,13.514889284805335,-20.1846258007879,-13.796785484087604,-6.387840316700295,1451.153652043849,1390.73,1330.306347956151,19.7181251305028
2026-01-27,1344.98,1353.7,1338.0,1343.01,48415.96,6514513.216,14.829729493127942,-20.815883115258885,-15.20060501032186,-5.615278104937024,1450.1177006254113,1387.174,1324.2302993745886,19.18237511310243
2026-01-28,1343.04,1346.71,1322.01,1323.69,76218.01,10135019.524,13.829700383704846,-22.614436474285867,-16.68337130311466,-5.9310651711712055,1451.8117525313858,1383.2585000000001,1314.7052474686145,19.918058431355448
2026-01-29,1335.0,1445.0,1329.06,1437.72,189534.4,26305591.086,54.052759881595016,-14.66943484418698,-16.280584011329125,1.6111491671421447,1458.3973393392514,1385.6585,1312.9196606607486,33.43698397384138
2026-01-30,1435.0,1435.0,1401.0,1401.0,94479.74,13366329.414,45.762647249437684,-11.206776189902257,-15.265822447043753,4.059046257141496,1459.7835958385706,1386.8494999999998,1313.915404161429,33.874719443995865
2026-02-02,1425.0,1458.58,1411.62,1427.0,85724.27,12312646.443,52.89771080846132,-6.292080364580443,-13.471074030551092,7.1789936659706495,1459.9478864082052,1386.8995,1313.8511135917947,37.03542351812974
2026-02-03,1445.0,1476.81,1443.03,1474.92,86320.66,12628439.703,62.36455419439891,1.4528474799260493,-10.486289728455665,11.939137208381714,1470.4125653396002,1389.2450000000001,1308.0774346604,38.7387003823791
2026-02-04,1485.0,1533.27,1474.0,1525.0,109122.93,16444345.98,69.33545472625507,11.499239979412096,-6.089183786882113,17.58842376629421,1494.8968261957978,1394.327,1293.7571738042022,41.47620699806188
2026-02-05,1520.0,1565.0,1515.0,1555.0,91622.74,14183456.476,73.0617468273435,21.632462137363746,-0.5448546020329407,22.177316739396687,1525.0210606019746,1401.462,1277.9029393980254,42.61271273165363
2026-02-06,1555.0,1568.0,1505.88,1515.01,78965.38,12019878.669,66.9909795389542,26.134987051572352,4.791113728688119,21.343873322884235,1539.7448223036172,1406.2575,1272.7701776963827,45.21368436743313
2026-02-09,1518.0,1542.88,1513.49,1524.96,51168.46,7809067.705,68.17341623256597,30.15850386980901,9.864591756912297,20.293912112896713,1554.9255395552395,1411.3439999999998,1267.76246044476,43.10385978510873
2026-02-10,1524.97,1524.97,1496.5,1504.8,39575.96,5953269.321,68.55687524140595,31.358940079312788,14.163461421392396,17.19547865792039,1565.5724910702902,1416.034,1266.49550892971,41.152678480427575
2026-02-11,1504.8,1514.0,1496.0,1504.33,30928.46,4648360.03,70.34504966436303,31.904593063062975,17.711687749726515,14.19290531333646,1575.673299329005,1421.35,1267.0267006709948,38.06565468303723
2026-02-12,1500.2,1502.82,1473.36,1486.6,46245.82,6874370.113,67.87848367512785,30.554154881521754,20.280181176085563,10.273973705436191,1582.4074916225975,1426.2355,1270.0635083774025,37.1195673919656
2026-02-13,1486.6,1507.8,1470.58,1485.3,41679.01,6216379.203,67.27838333172566,29.04422006827417,22.032988954523287,7.011231113750885,1588.2439172536092,1431.4005000000002,1274.5570827463912,37.13295840637019
2026-02-24,1521.0,1524.4,1463.6,1466.8,41912.53,6198840.572,64.32191035934932,26.05445096879771,22.837281357378174,3.2171696114195356,1591.2812124559302,1435.9405000000002,1280.59978754407,40.28856395218752
2026-02-25,1470.0,1509.66,1467.88,1491.66,36880.67,5490316.149,69.18736149505379,25.398256364150484,23.349476358732637,2.0487800054178464,1596.176874954465,1441.846,1287.5151250455351,40.63142209189587
2026-02-26,1486.6,1489.49,1464.67,1466.21,32958.01,4855471.43,54.080142067424745,22.564505532997828,23.192482193585676,-0.6279766605878478,1596.157314920279,1447.6035,1299.0496850797208,38.81256581297642
2026-02-27,1466.99,1476.21,1455.02,1455.02,32160.16,4697692.477,58.34672435105067,19.194535445536303,22.3928928439758,-3.198357398439498,1593.0148023833808,1453.3515,1313.6881976166192,36.46289037124624
2026-03-02,1450.0,1457.0,1436.66,1440.11,35453.86,5115063.511,52.09753287894786,15.146102636892238,20.94353480255909,-5.7974321656668515,1587.2734657391336,1458.507,1329.7405342608665,34.31317165508006
2026-03-03,1440.1,1452.87,1422.13,1426.19,45890.86,6565381.648,41.25166062259883,10.691221061608303,18.893072054368933,-8.20185099276063,1580.4806911931148,1462.7165,1344.9523088068852,33.836748767736026
2026-03-04,1415.0,1423.0,1392.09,1401.18,48014.43,6743267.103,25.57212752525257,5.0839922369657415,16.131256090888296,-11.047263853922555,1573.389684870616,1465.625,1357.860315129384,33.871848932037906
2026-03-05,1406.0,1412.96,1395.0,1399.04,30505.24,4276226.062,15.431332564943745,0.46221475626884967,12.997447823964407,-12.535233067695557,1560.198211129225,1469.3925,1378.5867888707749,31.750269074432858
2026-03-06,1395.0,1407.5,1388.0,1402.0,29154.15,4072328.833,20.03182179793164,-2.9279780249751184,9.812362654176502,-12.74034067915162,1562.3546675478965,1467.6065,1372.8583324521037,30.11689986450848
2026-03-09,1390.0,1404.9,1383.2,1397.0,37441.62,5220095.639,15.152505446623152,-5.949605098314805,6.6599691036782405,-12.609574201993045,1562.7615975150534,1467.4065,1372.0514024849467,28.994646549240688
2026-03-10,1404.9,1409.49,1398.0,1401.88,24625.92,3457808.916,19.42728136882141,-7.8598872201812355,3.7559978389063455,-11.615885059087582,1564.3654208248506,1466.1505000000002,1367.9355791751498,26.79402700934193
2026-03-11,1402.99,1405.99,1398.02,1400.0,24456.73,3425363.892,19.265892888705693,-9.41694714790924,1.1214088415432284,-10.53835598945247,1564.8356269457115,1462.4045,1359.9733730542887,24.28415674142968
2026-03-12,1395.0,1403.95,1391.01,1392.0,27586.46,3850521.717,20.437500000000114,-11.1677268958681,-1.336418305939037,-9.831308589929062,1558.3439135248295,1455.7545,1353.1650864751705,22.771602509239063
2026-03-13,1392.48,1417.62,1392.0,1413.64,33607.83,4738808.558,30.131972940002328,-10.685885081353263,-3.2063116610218825,-7.479573420331381,1541.4982747237304,1448.6865,1355.8747252762696,23.151388841340506
2026-03-16,1420.0,1466.0,1420.0,1460.18,60086.35,8711525.836,48.41155581149825,-6.474004627458498,-3.859850254309206,-2.6141543731492924,1533.6041469391835,1445.9450000000002,1358.2858530608169,27.045870329161758
2026-03-17,1468.0,1498.07,1461.19,1485.0,49453.61,7347310.632,48.40165114716328,-1.1203774384816825,-3.3119556911437016,2.191578252662019,1525.6417868207286,1443.9470000000001,1362.2522131792716,28.491754285273508
2026-03-18,1489.0,1496.5,1463.15,1468.8,35551.0,5239992.522,50.65045959113966,1.794519959588115,-2.2906605609973383,4.085180520585453,1519.6765738751556,1442.147,1364.6174261248443,29.139520380570364
2026-03-19,1472.96,1473.0,1446.0,1452.87,30318.59,4404953.481,49.47259971544913,2.787051881613479,-1.275118072475175,4.062169954088654,1511.6372997769108,1439.574,1367.5107002230893,28.854250996494315
2026-03-20,1452.96,1462.5,1439.0,1445.0,26132.34,3782818.26,51.24244118095434,2.905109064036651,-0.4390726451728098,3.344181709209461,1506.1637434023705,1437.494,1368.8242565976293,28.140350863628406
2026-03-23,1433.33,1435.0,1400.03,1408.07,47255.89,6669708.665,45.87807097361236,0.018514445547225478,-0.34755522702880276,0.36606967257602824,1499.6164204894492,1433.6325,1367.6485795105507,30.38430408181129
2026-03-24,1416.0,1417.59,1400.18,1407.33,28561.79,4017694.387,51.57264869840942,-2.3023048646143707,-0.7385051545459164,-1.5637997100684542,1495.7028294010888,1430.659,1365.6151705989114,28.6543968709031
2026-03-25,1410.11,1417.87,1401.01,1410.27,26093.46,3677905.549,52.859980644832675,-3.8598435849451107,-1.3627728406257553,-2.4970707443193554,1485.4545490439566,1426.5895,1367.7244509560435,27.08181062144934
2026-03-26,1409.0,1413.9,1400.3,1401.18,23092.89,3243387.502,49.797490862392586,-5.761278837797363,-2.242474040060077,-3.518804797737286,1480.1360913689707,1423.3380000000002,1366.5399086310297,25.284235871922778
2026-03-27,1400.0,1426.0,1396.66,1416.02,30087.11,4257499.781,54.479510127178514,-6.001534049145448,-2.9942860418771513,-3.0072480072682968,1476.2512061921673,1421.3880000000001,1366.524793807833,25.825004422333063
2026-03-30,1407.0,1431.0,1402.52,1420.0,28684.59,4060684.934,54.28571428571425,-5.803881761180037,-3.5562051857377286,-2.2476765754423083,1474.5334717558726,1420.3825000000002,1366.2315282441277,26.179003832688657
2026-03-31,1468.0,1479.93,1448.41,1450.0,61690.66,9015486.797,60.437541750167,-3.1897224841566185,-3.4829086454215066,0.29318616126488806,1477.2859489247764,1421.5729999999999,1365.8600510752233,30.679136654996846
2026-04-01,1464.49,1469.99,1452.88,1459.44,29125.14,4256185.472,63.99402390438248,-0.3521934496320682,-2.856765606263619,2.504572156631551,1481.779343197416,1424.486,1367.1926568025842,29.2539184343306
2026-04-02,1459.44,1464.88,1452.1,1459.88,21064.37,3071809.846,60.520567892246085,1.910055149492564,-1.9034014551123826,3.8134566046049465,1485.5881595806143,1427.528,1369.4678404193858,27.05739597641988
2026-04-03,1459.54,1469.96,1455.0,1460.0,20193.73,2953993.081,49.94807892004152,3.6702777824307304,-0.7886656076037599,4.458943390034491,1488.9118567379705,1430.428,1371.9441432620297,25.444409846230567
2026-04-07,1460.05,1470.0,1435.05,1440.02,24152.18,3507471.653,36.652818991097924,3.4136969075823345,0.05180689543345899,3.3618900121488755,1489.0148161379634,1432.5790000000002,1376.143183862037,26.711821866733164
2026-04-08,1460.0,1469.08,1452.13,1465.02,33836.1,4947937.007,48.93401015228427,5.168071471076246,1.0750598105620166,4.093011660514229,1492.004928099563,1435.7359999999999,1379.4670719004368,27.02491228450207
2026-04-09,1465.02,1465.02,1447.5,1460.49,20704.76,3012278.579,52.29656419529841,6.122318533972475,2.0845115552441085,4.037806978728367,1493.42148405531,1438.7604999999999,1384.0995159446898,25.75759064656846
2026-04-10,1459.14,1459.71,1441.1,1453.96,28865.56,4187181.529,52.722411278561026,6.279266306509726,2.9234625054972323,3.3558038010124935,1492.2144716941625,1441.8584999999998,1391.5025283058371,24.908578560359345
2026-04-13,1444.0,1446.5,1433.0,1443.31,25213.64,3629675.49,62.74226207694533,5.481099845602785,3.434989973518343,2.0461098720844415,1491.9142383780365,1443.342,1394.7697616219637,24.382101418978106
2026-04-14,1442.6,1448.6,1435.0,1446.9,24232.61,3492544.23,64.01898958407148,5.079674842378154,3.7639269472903054,1.3157478950878483,1490.6403082715688,1442.6779999999999,1394.715691728431,22.94448789644768
2026-04-15,1444.98,1470.79,1442.0,1467.5,34553.48,5049317.187,68.02065621260786,6.3505848843831245,4.281258534708869,2.069326349674255,1487.0775701133375,1441.8029999999999,1396.5284298866623,23.72388951025465
2026-04-16,1467.45,1477.41,1460.0,1462.84,24512.84,3597294.838,69.97279087846586,6.902202895818618,4.80544740693082,2.0967554888877986,1486.1048067024385,1441.5049999999999,1396.9051932975613,22.88203757555404
2026-04-17,1400.0,1421.0,1399.87,1407.24,96824.99,13631929.446,47.75010250102502,2.820397031321363,4.408437331808929,-1.5880403004875658,1485.9911232023837,1439.2235,1392.4558767976164,28.22709923214684
2026-04-20,1403.0,1413.94,1400.0,1410.89,36451.39,5127146.041,47.66158427023977,-0.11857220190381668,3.50303542506638,-3.6216076269701967,1485.8599724354262,1437.518,1389.1760275645738,26.322152667860603
2026-04-21,1411.0,1419.9,1410.0,1412.01,21754.27,3074595.192,38.5510216382376,-2.330487445007293,2.3363308510516454,-4.666818296058938,1485.5814635923969,1437.7150000000001,1389.8485364076034,24.13253231214587
2026-04-22,1415.0,1419.0,1404.98,1409.5,26915.93,3793827.534,34.29362183922504,-4.237139131826098,1.021636854476097,-5.258775986302195,1485.40897910976,1437.8235,1390.23802089024,22.784194670526418
2026-04-23,1408.0,1419.7,1405.1,1419.0,37701.09,5332831.151,37.83622946917397,-4.924833312304372,-0.16765717887999687,-4.757176133424375,1484.9326851256947,1438.26,1391.5873148743053,21.692968714456246
2026-04-24,1413.1,1458.88,1413.1,1458.49,55455.31,8003410.999,49.63598669302349,-2.2573021623963996,-0.5855861755832774,-1.6717159868131222,1485.1762303123658,1441.1254999999999,1397.074769687634,24.904572885862105
2026-04-27,1420.0,1420.0,1402.2,1403.2,72797.74,10239763.452,42.41512854317734,-4.552230154207564,-1.3789149713081348,-3.173315182899429,1486.4067622196312,1440.4845,1394.5622377803688,29.089296501080486
2026-04-28,1402.0,1409.39,1400.11,1405.0,34004.42,4772513.712,36.3292638483965,-6.154783650307991,-2.3340887071081062,-3.8206949431998845,1487.51765557644,1439.7345,1391.9513444235602,26.448056967603115
2026-04-29,1405.0,1409.75,1400.28,1401.17,34813.13,4881691.348,36.44548030344576,-7.645732587135399,-3.3964174831135647,-4.249315104021834,1487.781068460204,1437.2930000000001,1386.8049315397961,24.184316038589373
2026-04-30,1400.0,1401.17,1380.0,1384.79,52752.67,7316111.748,34.875584904010125,-10.033390784511312,-4.723812143393114,-5.309578641118198,1488.0348460529344,1433.5605,1379.0861539470657,23.782407233444133
2026-05-06,1365.1,1379.0,1360.05,1375.0,47806.04,6550750.94,35.0072428778368,-12.570691186620707,-6.293187952038633,-6.277503234582073,1488.204071121856,1429.3165,1370.4289288781438,23.910086268984916
2026-05-07,1375.0,1388.0,1370.01,1371.05,40461.47,5573286.315,33.37862120348859,-14.730448582157806,-7.980640078062469,-6.749808504095337,1487.3268955103276,1424.869,1362.4111044896722,23.120741433120262
2026-05-08,1371.66,1382.77,1370.0,1372.99,33368.53,4582855.939,27.444990692568382,-16.099940005075496,-9.604500063465075,-6.495439941610421,1487.6384787156533,1421.5175000000002,1355.396521284347,21.74064257537089
2026-05-11,1372.89,1372.89,1361.0,1361.33,57135.1,7790721.392,26.557664772989696,-17.919570720978754,-11.267514194967811,-6.652056526010943,1484.3258943965552,1416.333,1348.340105603445,20.440556898654773
2026-05-12,1362.0,1363.58,1350.5,1354.55,50837.43,6886304.982,34.28946269902795,-19.681850390464433,-12.950381434067136,-6.731468956397297,1481.0217794277187,1411.036,1341.0502205722814,19.45914931216746
2026-05-13,1354.5,1358.6,1338.0,1344.09,56967.87,7653257.144,30.85959885386815,-21.67267519828988,-14.694840186911685,-6.977835011378195,1478.5259452389537,1405.5425,1332.5590547610464,19.61126273721179
2026-05-14,1338.0,1369.06,1335.18,1342.17,55244.34,7428592.859,30.07986309184257,-23.138618563984437,-16.383595862326235,-6.755022701658202,1476.4071982991788,1400.4855,1324.5638017008212,21.51376103891687
2026-05-15,1335.15,1339.28,1327.11,1332.95,58183.65,7749366.54,28.970935662875675,-24.758960305608753,-18.05866875098274,-6.700291554626013,1473.1085331953245,1394.788,1316.4674668046755,20.65325956706131
2026-05-18,1336.0,1342.68,1319.61,1323.0,49660.97,6594983.723,23.69286418941138,-26.54003762106231,-19.754942524998654,-6.785095096063657,1464.284605575647,1387.563,1310.8413944243532,20.97549162478649
2026-05-19,1321.9,1329.99,1318.0,1324.3,43254.64,5719170.335,3.4934497816593506,-27.52931429133423,-21.30981687826577,-6.21949741306846,1453.6686336286505,1380.636,1307.6033663713495,19.777426074814958
2026-05-20,1321.0,1332.99,1314.0,1315.0,47487.33,6271273.748,5.128205128205096,-28.732544568141975,-22.794362416241015,-5.9381821519009605,1453.4976454748175,1376.024,1298.5503545251822,19.6724359315063
2026-05-21,1312.98,1323.52,1311.0,1311.0,38868.38,5112740.391,3.2245222929936546,-29.666898265719055,-24.168869586136623,-5.498028679582433,1451.8462117879114,1371.0295,1290.2127882120888,18.718777807305457
2026-05-22,1310.95,1311.91,1290.12,1290.2,49157.14,6372389.482,2.7586206896551744,-31.72011670951042,-25.679119010811384,-6.040997698699037,1450.945110162377,1364.9389999999999,1278.9328898376227,19.128274099664758
2026-05-25,1287.0,1304.79,1277.0,1285.88,46352.76,5978725.158,3.074295473953896,-33.31189621151793,-27.205674450952696,-6.106221760565237,1448.9467374460085,1358.758,1268.5692625539916,20.28317088637612
2026-05-26,1285.35,1289.89,1270.01,1273.38,45931.62,5867830.633,2.9972247918594093,-35.176545152275594,-28.799848591217277,-6.376696561058317,1444.650957079725,1351.4769999999999,1258.3030429202747,20.22941476819265
2026-05-27,1268.02,1319.0,1250.1,1303.0,82727.91,10586574.902,24.56455109516331,-33.87373112976661,-29.814625098927145,-4.059106030839466,1424.3915916451908,1343.7024999999999,1263.013408354809,26.718826132433644
2026-05-28,1290.0,1304.0,1271.0,1275.98,45889.98,5895475.019,19.46490399748184,-34.622424062219125,-30.776184891585544,-3.846239170633581,1418.3393599522346,1337.3415,1256.3436400477653,27.55631598144249
2026-05-29,1270.6,1329.0,1270.0,1326.0,76478.05,10037388.211,41.042543481567876,-30.824249874685393,-30.785797888205515,-0.038451986479877576,1407.9456276417393,1333.3915000000002,1258.837372358261,31.748807183916828
2026-06-01,1327.0,1327.0,1301.31,1309.6,43844.6,5741133.268,39.133587970797244,-28.805460982746354,-30.389730507113683,1.584269524367329,1396.7988614094036,1328.813,1260.8271385905966,30.94096622606126
2026-06-02,1306.0,1326.36,1301.0,1307.22,36361.85,4769963.104,40.7245283018868,-27.08537896219309,-29.728860198129567,2.643481235936477,1388.1581552915184,1324.9345,1261.7108447084818,30.196837395919747
2026-06-03,1304.0,1304.0,1276.0,1281.91,52476.52,6743202.681,36.43648149815429,-27.448102405210648,-29.272708639545787,1.824606234335139,1381.6642277016335,1320.2800000000002,1258.8957722983669,30.333259076463786
2026-06-04,1278.99,1288.99,1266.69,1268.0,33506.17,4273269.325,35.68311069964287,-28.529118180734713,-29.123990547783574,0.5948723670488612,1375.8646412858607,1315.1275,1254.3903587141394,29.26215786626861
2026-06-05,1278.0,1283.0,1267.74,1272.86,31303.97,3984001.862,38.693965906016004,-28.663257398815176,-29.031843917989896,0.36858651917471974,1367.1711596104565,1310.1209999999999,1253.0708403895433,27.39520348409946
2026-06-08,1272.0,1278.0,1260.0,1262.98,30828.36,3898027.116,36.688086141021174,-29.229853567979944,-29.071445847987906,-0.15840771999203795,1360.5991096588289,1305.2035,1249.8078903411713,26.142509686219533
2026-06-09,1262.99,1263.0,1252.55,1256.0,27860.12,3500590.715,37.0614035087719,-29.897473317975255,-29.23665134198538,-0.6608219759898759,1354.7137997157708,1300.276,1245.8382002842293,24.05017506139027
2026-06-10,1252.08,1282.0,1250.21,1275.88,39244.14,4991686.419,42.799737575856994,-28.493956332154085,-29.088112340019123,0.5941560078650383,1348.204147994414,1296.8654999999999,1245.5268520055859,25.082151719871565
2026-06-11,1272.12,1282.88,1266.91,1279.0,25351.98,3230008.22,47.524314765694065,-26.82072842209891,-28.634635556435082,1.8139071343361728,1340.9165566150443,1293.7069999999999,1246.4974433849554,23.867198157222028
2026-06-12,1271.18,1295.0,1265.01,1291.91,50494.78,6477910.214,51.28412624047021,-24.174287997729834,-27.742566044694033,3.568278046964199,1335.1001322450409,1291.655,1248.209867754959,24.683571736259093
2026-06-15,1292.7,1292.7,1270.1,1271.1,41585.56,5303656.129,49.53105717811596,-23.485432531369497,-26.891139342029128,3.4057068106596304,1330.7880574547507,1289.06,1247.3319425452491,24.405762171424566
2026-06-16,1267.01,1267.88,1255.0,1255.67,34969.74,4399957.625,39.66187584640252,-23.908973889276695,-26.294706251478644,2.3857323622019493,1326.4319489125307,1285.6285,1244.8250510874693,23.29832721523461
2026-06-17,1258.0,1259.77,1238.56,1240.0,44803.3,5581256.291,41.73101673101673,-25.21836983761682,-26.07943896870628,0.8610691310894616,1325.034037194269,1281.8785,1238.722962805731,23.019883586536668
2026-06-18,1235.0,1238.87,1211.22,1215.0,57471.73,7016713.941,21.174820816453717,-27.951163018366287,-26.453783778638282,-1.497379239728005,1327.362480613267,1277.0785,1226.794519386733,23.787899108331775
2026-06-22,1214.31,1252.8,1205.0,1241.41,58251.31,7163236.298,33.16711922981983,-27.66692789766148,-26.696412602442923,-0.9705152952185578,1326.9363658992459,1274.639,1222.341634100754,26.9895125605542
2026-06-23,1239.0,1264.0,1217.0,1222.45,58004.05,7179745.911,30.657600511112136,-28.641422570640316,-27.0854145960824,-1.5560079745579145,1328.3838415161106,1271.4675,1214.5511584838894,29.65757755248031
2026-06-24,1222.65,1241.87,1207.51,1207.68,45335.28,5516574.46,32.20672131933459,-30.25675118826598,-27.719681914519118,-2.5370692737468623,1331.8210271836554,1268.1825000000001,1204.5439728163449,30.28456721214959
2026-06-25,1207.0,1227.0,1200.0,1212.1,48446.49,5860481.755,35.96182822702157,-30.824923168590658,-28.340730165333426,-2.484193003257232,1329.7421907723258,1263.6375,1197.5328092276743,29.846624917196312
2026-06-26,1199.0,1199.0,1168.1,1168.63,50066.47,5922014.054,28.0762273358294,-34.3864832880065,-29.54988078986804,-4.836602498138461,1336.4796774197719,1258.27,1180.060322580228,31.73374159490347
2026-06-29,1169.0,1215.0,1151.01,1194.96,66878.12,7949237.761,36.61866540761724,-34.684611777144255,-30.576826987323287,-4.107784789820968,1327.9680166281225,1251.718,1175.4679833718776,36.03457604891634
2026-06-30,1187.0,1195.67,1176.0,1185.49,39607.79,4684236.159,36.263393726865374,-35.278363593110726,-31.517134308480777,-3.761229284629948,1322.1283790398707,1245.5125,1168.8966209601294,33.852632575727505
2026-07-01,1180.1,1196.8,1166.33,1193.01,42473.81,5033838.236,33.038601661959106,-34.74163508888955,-32.16203446456253,-2.5796006243270213,1314.0405445637693,1239.802,1165.5634554362305,33.40161489896384
2026-07-02,1193.01,1215.52,1190.51,1203.0,50870.15,6122360.932,34.870202261506606,-33.12828215721902,-32.35528400309383,-0.7729981541251902,1309.0526046633913,1235.8564999999999,1162.6603953366084,32.28273291243533
2026-07-03,1205.24,1210.14,1185.0,1194.45,34267.55,4099266.243,30.25526742301456,-32.16878020611284,-32.31798324369763,0.14920303758479037,1305.9635295152639,1232.1789999999999,1158.3944704847358,31.330368524110632
